"person_uri","organisation_uri","organisation_label","relationship"
http://www.wikidata.org/entity/Q19909462,http://www.wikidata.org/entity/Q2782346,Saint Petersburg State Forest Technical University,education
http://www.wikidata.org/entity/Q19909462,http://www.wikidata.org/entity/Q4146754,State Academic University of Humanities,employment
http://www.wikidata.org/entity/Q19909462,http://www.wikidata.org/entity/Q4201736,Institute of Sociology,employment
http://www.wikidata.org/entity/Q19909514,http://www.wikidata.org/entity/Q2822458,Russian Presidential Academy of National Economy and Public Administration,employment
http://www.wikidata.org/entity/Q19909514,http://www.wikidata.org/entity/Q3064305,Moscow University's Department of Philosophy,education
http://www.wikidata.org/entity/Q19909946,http://www.wikidata.org/entity/Q1367256,Moscow Institute of Physics and Technology,employment
http://www.wikidata.org/entity/Q19909946,http://www.wikidata.org/entity/Q1477512,Russian University of Transport,education
http://www.wikidata.org/entity/Q19909946,http://www.wikidata.org/entity/Q372040,Gnessin Russian Academy of Music,employment
http://www.wikidata.org/entity/Q19909946,http://www.wikidata.org/entity/Q4201724,Institute for Systems Analysis,employment
http://www.wikidata.org/entity/Q19910065,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University,employment
http://www.wikidata.org/entity/Q19910065,http://www.wikidata.org/entity/Q4304042,Moscow Architectural Institute,education
http://www.wikidata.org/entity/Q1991603,http://www.wikidata.org/entity/Q152171,University of Bonn,employment
http://www.wikidata.org/entity/Q1991603,http://www.wikidata.org/entity/Q55044,Ludwig-Maximilians-Universität München,employment
http://www.wikidata.org/entity/Q19918193,http://www.wikidata.org/entity/Q4476714,Ural State Law University,education
http://www.wikidata.org/entity/Q19924467,http://www.wikidata.org/entity/Q1194988,Paris 8 University,education
http://www.wikidata.org/entity/Q19924467,http://www.wikidata.org/entity/Q1194988,Paris 8 University,employment
http://www.wikidata.org/entity/Q19924467,http://www.wikidata.org/entity/Q1235608,Paris Diderot University,employment
http://www.wikidata.org/entity/Q19924467,http://www.wikidata.org/entity/Q1780212,Paris North University,employment
http://www.wikidata.org/entity/Q19945161,http://www.wikidata.org/entity/Q1194988,Paris 8 University,employment
http://www.wikidata.org/entity/Q19956219,http://www.wikidata.org/entity/Q1634522,Université du Québec à Montréal,employment
http://www.wikidata.org/entity/Q19957873,http://www.wikidata.org/entity/Q180865,University of Toronto,employment
http://www.wikidata.org/entity/Q19958185,http://www.wikidata.org/entity/Q174158,Hebrew University of Jerusalem,education
http://www.wikidata.org/entity/Q19958185,http://www.wikidata.org/entity/Q193727,Johns Hopkins University,education
http://www.wikidata.org/entity/Q19958185,http://www.wikidata.org/entity/Q49114,Brown University,employment
http://www.wikidata.org/entity/Q19959118,http://www.wikidata.org/entity/Q309350,Northwestern University,education
http://www.wikidata.org/entity/Q19959118,http://www.wikidata.org/entity/Q49213,University of Texas at Austin,employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q1413854,Leibniz Centre for Tropical Marine Research,employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q152171,University of Bonn,education
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q152171,University of Bonn,employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q28739019,"Leibniz-Centre for Tropical Marine Research (ZMT) GmbH, Bibliothek",employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q317284,German Institute of Development and Sustainability,employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q500692,University of Bremen,employment
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q51985,Technische Universität Berlin,education
http://www.wikidata.org/entity/Q19959912,http://www.wikidata.org/entity/Q895813,German Advisory Council on Global Change,employment
http://www.wikidata.org/entity/Q19960221,http://www.wikidata.org/entity/Q278044,Vienna University of Economics and Business,education
http://www.wikidata.org/entity/Q19960221,http://www.wikidata.org/entity/Q682739,Johannes Kepler University Linz,employment
http://www.wikidata.org/entity/Q19964103,http://www.wikidata.org/entity/Q156725,University of Hamburg,employment
http://www.wikidata.org/entity/Q19964103,http://www.wikidata.org/entity/Q372608,University of Basel,employment
http://www.wikidata.org/entity/Q19965175,http://www.wikidata.org/entity/Q155354,University of Marburg,employment
http://www.wikidata.org/entity/Q1996730,http://www.wikidata.org/entity/Q1132636,Serbian Academy of Sciences and Arts,membership
http://www.wikidata.org/entity/Q1996730,http://www.wikidata.org/entity/Q20808141,University of Strasbourg,employment
http://www.wikidata.org/entity/Q1996730,http://www.wikidata.org/entity/Q209842,University of Paris,employment
http://www.wikidata.org/entity/Q1996730,http://www.wikidata.org/entity/Q273631,École pratique des hautes études,employment
http://www.wikidata.org/entity/Q1996730,http://www.wikidata.org/entity/Q27621,Saint Petersburg State University,education
http://www.wikidata.org/entity/Q1997006,http://www.wikidata.org/entity/Q153987,University of Freiburg,employment
http://www.wikidata.org/entity/Q19973910,http://www.wikidata.org/entity/Q422208,Wageningen University & Research,employment
http://www.wikidata.org/entity/Q19974686,http://www.wikidata.org/entity/Q314536,Norwegian University of Science and Technology,employment
http://www.wikidata.org/entity/Q19981237,http://www.wikidata.org/entity/Q1814758,Virginia Union University,education
http://www.wikidata.org/entity/Q19981237,http://www.wikidata.org/entity/Q463303,American Academy of Arts and Sciences,membership
http://www.wikidata.org/entity/Q19981237,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,education
http://www.wikidata.org/entity/Q19981237,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,employment
http://www.wikidata.org/entity/Q199890,http://www.wikidata.org/entity/Q3499665,"Faculty of Economics and Business, University of Zagreb",education
http://www.wikidata.org/entity/Q199890,http://www.wikidata.org/entity/Q675848,University of Zagreb,employment
http://www.wikidata.org/entity/Q199890,http://www.wikidata.org/entity/Q939743,Parliamentary Assembly of the Council of Europe,membership
http://www.wikidata.org/entity/Q1999452,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q1999452,http://www.wikidata.org/entity/Q333886,Georgetown University,employment
http://www.wikidata.org/entity/Q1999452,http://www.wikidata.org/entity/Q49165,Amherst College,employment
http://www.wikidata.org/entity/Q1999452,http://www.wikidata.org/entity/Q49166,Williams College,education
http://www.wikidata.org/entity/Q1999455,http://www.wikidata.org/entity/Q131252,University of Chicago,education
http://www.wikidata.org/entity/Q1999455,http://www.wikidata.org/entity/Q40025,University of Erlangen–Nuremberg,education
http://www.wikidata.org/entity/Q1999455,http://www.wikidata.org/entity/Q55044,Ludwig-Maximilians-Universität München,employment
http://www.wikidata.org/entity/Q1999537,http://www.wikidata.org/entity/Q131252,University of Chicago,education
http://www.wikidata.org/entity/Q1999537,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q1999537,http://www.wikidata.org/entity/Q1756541,Vytautas Magnus University,employment
http://www.wikidata.org/entity/Q1999537,http://www.wikidata.org/entity/Q49120,Tufts University,employment
http://www.wikidata.org/entity/Q1999537,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,education
http://www.wikidata.org/entity/Q1999558,http://www.wikidata.org/entity/Q182973,University of Iowa,education
http://www.wikidata.org/entity/Q1999558,http://www.wikidata.org/entity/Q457281,University of Illinois Urbana-Champaign,employment
http://www.wikidata.org/entity/Q19998243,http://www.wikidata.org/entity/Q383568,University of Valencia,education
http://www.wikidata.org/entity/Q19998243,http://www.wikidata.org/entity/Q383568,University of Valencia,employment
http://www.wikidata.org/entity/Q20003379,http://www.wikidata.org/entity/Q17502848,Societat Civil Catalana,membership
http://www.wikidata.org/entity/Q20003379,http://www.wikidata.org/entity/Q20103915,Somatemps,membership
http://www.wikidata.org/entity/Q20003379,http://www.wikidata.org/entity/Q3312254,La Gaceta,employment
http://www.wikidata.org/entity/Q20003379,http://www.wikidata.org/entity/Q3326342,Abat Oliba CEU University,employment
http://www.wikidata.org/entity/Q20005307,http://www.wikidata.org/entity/Q219615,University of Barcelona,education
http://www.wikidata.org/entity/Q20005307,http://www.wikidata.org/entity/Q511533,La Vanguardia,employment
http://www.wikidata.org/entity/Q20005332,http://www.wikidata.org/entity/Q219694,Complutense University of Madrid,education
http://www.wikidata.org/entity/Q20005332,http://www.wikidata.org/entity/Q9056260,People's Party of the Valencian Community,membership
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q1191344,Northern Illinois University,education
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q2000943,Northeastern Illinois University,education
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q2983593,Harper College,education
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q391028,University of British Columbia,employment
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q4957110,Brandon University,employment
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q670897,Arizona State University,education
http://www.wikidata.org/entity/Q20006906,http://www.wikidata.org/entity/Q7431002,Schaumburg High School,education
http://www.wikidata.org/entity/Q20013769,http://www.wikidata.org/entity/Q270145,National University of San Marcos,education
http://www.wikidata.org/entity/Q20015506,http://www.wikidata.org/entity/Q1129925,Pontifical Catholic University of Chile,education
http://www.wikidata.org/entity/Q20015506,http://www.wikidata.org/entity/Q378134,UCLouvain,education
http://www.wikidata.org/entity/Q20015637,http://www.wikidata.org/entity/Q273631,École pratique des hautes études,education
http://www.wikidata.org/entity/Q20015637,http://www.wikidata.org/entity/Q3290454,Higher University of San Andrés,education
http://www.wikidata.org/entity/Q20016255,http://www.wikidata.org/entity/Q194223,University of Buenos Aires,education
http://www.wikidata.org/entity/Q20017140,http://www.wikidata.org/entity/Q2060678,University of Campinas,employment
http://www.wikidata.org/entity/Q20017140,http://www.wikidata.org/entity/Q586904,Federal University of Rio de Janeiro,employment
http://www.wikidata.org/entity/Q20017747,http://www.wikidata.org/entity/Q21578,Princeton University,education
http://www.wikidata.org/entity/Q20017747,http://www.wikidata.org/entity/Q49117,University of Pennsylvania,education
http://www.wikidata.org/entity/Q20017747,http://www.wikidata.org/entity/Q7227384,Pomona College,employment
http://www.wikidata.org/entity/Q20017747,http://www.wikidata.org/entity/Q838330,University of Wisconsin–Madison,employment
http://www.wikidata.org/entity/Q20017756,http://www.wikidata.org/entity/Q1422903,University of Porto,education
http://www.wikidata.org/entity/Q20029871,http://www.wikidata.org/entity/Q315658,University of Wrocław,education
http://www.wikidata.org/entity/Q20029871,http://www.wikidata.org/entity/Q315658,University of Wrocław,employment
http://www.wikidata.org/entity/Q20032074,http://www.wikidata.org/entity/Q1434547,Loughborough University,education
http://www.wikidata.org/entity/Q20032074,http://www.wikidata.org/entity/Q174710,"University of California, Los Angeles",employment
http://www.wikidata.org/entity/Q20038399,http://www.wikidata.org/entity/Q1143396,Osaka City University,education
http://www.wikidata.org/entity/Q20038399,http://www.wikidata.org/entity/Q684783,Kanazawa University,education
http://www.wikidata.org/entity/Q20038399,http://www.wikidata.org/entity/Q8192319,Hiroshima Shudo University,employment
http://www.wikidata.org/entity/Q20038478,http://www.wikidata.org/entity/Q1148082,Nara Women's University,employment
http://www.wikidata.org/entity/Q20038478,http://www.wikidata.org/entity/Q336264,Kyoto University,education
http://www.wikidata.org/entity/Q20038478,http://www.wikidata.org/entity/Q5771251,Hiroshima Kokusai Gakuin University,employment
http://www.wikidata.org/entity/Q20038562,http://www.wikidata.org/entity/Q815432,Keio University,education
